date;pm2.5;pm10;so2;no2;no;nox;o3;co;ws;wd;temp;relHum;pressure;death_count;Male;Female;BelowTen;TenToSixtyFour;SixtyFivePlus
2012/03/09;23.5413125;38.8208958333333;4.86185416666667;5.61904166666667;5.24341666666667;10.6037708333333;27.2541666666667;0.128784921424653;2.1803125;202.698660827309;19.6620833333333;66.6758333333333;838.409791666667;2;0;2;0;1;1
2012/03/10;11.5028125;28.5110625;3.25522916666667;4.46385416666667;4.2100625;8.43920833333333;29.2207916666667;0.0955379107525722;1.859375;174.043666719807;19.3945833333333;59.943125;839.487916666667;5;0;5;0;1;4
2012/03/11;8.84029166666667;13.8142083333333;4.48960416666667;4.0889375;4.9548125;8.79722916666667;21.2510208333333;0.0830394023440134;1.83135416666667;125.061284476533;15.440625;87.0160416666667;839.815833333333;2;1;1;0;0;2
2012/03/12;17.8885208333333;35.496875;4.66702083333333;4.07458333333333;5.55697916666667;9.3833125;21.766625;0.145346316122073;1.30645833333333;136.582778057358;16.479375;78.5302083333333;837.083333333333;6;3;3;0;3;3
2012/03/13;20.0112708333333;37.9919166666667;3.2263125;5.13235663407408;4.8356589981097;9.59534879789921;22.1890833333333;0.131949378904521;2.73513586956522;232.630114417049;18.5139583333333;68.9854166666667;835.7175;3;0;3;0;0;3
2012/03/14;11.207125;21.1549583333333;4.33833333333333;3.786125;4.89864583333333;8.43879166666667;23.621875;0.0846463965780325;2.22623188405797;137.631575803428;17.1935416666667;75.78;838.424583333333;3;2;1;0;1;2
2012/03/15;20.3858854166667;32.8854457609527;4.81962316702221;4.54928125;5.35485416666667;9.64375;17.4803854166667;0.10724633233493;1.92569746376812;199.77155411378;15.2793215603086;88.7370288777438;838.078020833333;4;1;3;0;0;4
2012/03/16;29.2861458333333;50.9871666666667;4.15460416666667;5.9315625;6.460375;12.13825;18.9169166666667;0.2650625;2.31557971014492;241.279875477003;15.2785416666667;94.1635416666667;834.676041666667;3;2;1;0;2;1
2012/03/17;22.054875;42.9871666666667;3.80002083333333;5.53477083333333;5.34552083333333;10.6218333333333;24.1215208333333;0.205857562071861;2.69511548913043;236.628579137646;17.8708333333333;61.3254166666667;833.333333333333;2;1;1;0;1;1
2012/03/18;15.1850625;34.6485416666667;3.15241666666667;3.06283333333333;5.33679166666667;8.15447916666667;21.81425;0.168167686243588;2.85869791666667;108.976972066683;15.421875;76.8104166666667;837.075208333333;4;2;2;0;2;2
